time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-03T22:44:33.938Z,63.336,34.722,6.8,0.9,ml,,,,0.94,ak,ak0191klmu81,2019-02-03T22:47:57.952Z,"59km S of Deltana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-09T14:50:38.243Z,60.5478,34.8044,12.8,1.6,ml,,,,0.89,ak,ak0191ue4qz3,2019-02-09T14:54:39.716Z,"30km E of Cordova, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T12:35:57.951Z,62.0695,34.8421,16.6,0.8,ml,,,,0.59,ak,ak0191nqpbhx,2019-02-05T19:36:37.199Z,"20km ESE of Glennallen, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-06T09:35:11.959Z,60.3846,34.8993,20.1,1.6,ml,,,,0.71,ak,ak0191pcg9pw,2019-02-06T09:39:22.131Z,"40km ESE of Cordova, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-05T17:04:37.750Z,63.3462,34.9314,0,1.9,ml,,,,1.16,ak,ak0191nthsuk,2019-02-05T17:09:19.813Z,"59km S of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-05T17:09:13.281Z,63.3561,34.9426,30.1,1.6,ml,,,,0.42,ak,ak0191ntitj4,2019-02-05T17:12:00.806Z,"58km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T10:16:51.147Z,69.147,35.2873,0.1,3.4,ml,,,,0.74,ak,ak0191so0epw,2019-02-08T10:29:12.623Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-07T01:32:06.646Z,69.1078,35.3344,12.8,2.9,ml,,,,0.73,ak,ak0191qv7l48,2019-02-07T17:11:11.495Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-02-08T04:27:57.790Z,69.5444,35.5685,10,2.5,ml,,151,0.265,1.04,us,us2000jf7j,2019-02-08T22:46:01.040Z,"72km SSW of Kaktovik, Alaska",earthquake,3.7,2,0.045,64,reviewed,us,us
2019-02-03T17:40:30.453Z,69.4867,35.5812,7.6,3.7,ml,,,,0.7,ak,ak0191kimt4e,2019-02-03T18:42:01.040Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-08T04:45:04.620Z,69.572,35.6081,10,2.6,ml,,157,0.244,0.82,us,us2000jf7p,2019-02-08T22:52:07.040Z,"69km SSW of Kaktovik, Alaska",earthquake,3.5,2,0.043,70,reviewed,us,us
2019-02-06T21:33:31.232Z,69.5558,35.7385,0,1.8,ml,,,,0.92,ak,ak0191pjl30b,2019-02-06T21:41:10.548Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-07T01:57:16.026Z,69.4863,35.7854,6.9,1.7,ml,,,,0.48,ak,ak0191qvcv61,2019-02-07T17:16:53.410Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-02-04T23:04:35.322Z,69.6193,35.9005,35.1,3.1,ml,,,,0.64,ak,ak0191m9j1gs,2019-02-05T00:01:55.040Z,"60km SSW of Kaktovik, Alaska",earthquake,,8.6,,,automatic,ak,ak
2019-02-07T04:56:26.080Z,69.5077,36.0763,1.2,1.8,ml,,,,1,ak,ak0191qx4z9r,2019-02-07T05:05:05.418Z,"70km S of Kaktovik, Alaska",earthquake,,2.5,,,automatic,ak,ak
2019-02-08T03:54:58.557Z,60.3469,36.5177,4.8,1.4,ml,,,,0.76,ak,ak0191sk2j9l,2019-02-08T03:59:19.574Z,"66km WNW of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-03T23:09:36.558Z,69.7006,36.6223,14.9,2,ml,,,,1.22,ak,ak0191km0ryv,2019-02-03T23:18:56.882Z,"49km S of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-05T09:40:12.597Z,62.6082,36.9188,0,1.6,ml,,,,0.56,ak,ak0191noxztz,2019-02-05T09:53:48.369Z,"81km S of Tok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-08T05:09:55.952Z,60.2607,38.9605,1.4,2.2,ml,,,,0.73,ak,ak0191skzr1m,2019-02-08T05:14:57.032Z,"80km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T06:32:14.614Z,60.8811,39.0913,0,2.1,ml,,,,0.98,ak,ak0191qy6odo,2019-02-07T06:46:01.218Z,"123km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-04T15:23:31.392Z,60.6949,39.562,8.5,1.7,ml,,,,0.51,ak,ak0191m4vn8z,2019-02-04T15:26:40.257Z,"130km ENE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T09:06:49.603Z,59.9243,39.7918,11.5,2.2,ml,,,,1.01,ak,ak0191pca4ud,2019-02-06T09:12:02.775Z,"49km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T09:53:41.349Z,60.3162,42.9972,0,2.5,ml,,,,0.67,ak,ak0191r03j00,2019-02-07T09:58:34.133Z,"56km SSE of Haines Junction, Canada",earthquake,,0.9,,,automatic,ak,ak
2019-02-04T06:30:49.041Z,58.7944,43.9145,5.7,3.1,ml,,,,0.66,ak,ak0191lzka7i,2019-02-04T20:50:20.845Z,"47km NNW of Gustavus, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-09T12:03:52.551Z,58.7907,45.4193,0,2.1,ml,,,,0.63,ak,ak0191ucnu7q,2019-02-09T12:11:03.613Z,"55km N of Juneau, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-04T04:06:23.160Z,40.3076667,55.5001667,7.66,2.53,md,22,258,0.1631,0.16,nc,nc73139411,2019-02-06T01:56:04.120Z,"18km W of Petrolia, CA",earthquake,0.54,0.62,0.15,23,reviewed,nc,nc
2019-02-04T00:05:06.510Z,40.3031667,55.5031667,7.64,3.46,mw,27,250,0.1614,0.16,nc,nc73139371,2019-02-05T05:11:03.652Z,"18km W of Petrolia, CA",earthquake,0.37,0.55,,5,reviewed,nc,nc
2019-02-03T23:43:21.810Z,40.307,55.5035,7.66,4.07,mw,30,250,0.1607,0.2,nc,nc73139366,2019-02-05T06:12:21.432Z,"18km W of Petrolia, CA",earthquake,0.58,0.67,,4,reviewed,nc,nc
2019-02-03T23:13:21.670Z,40.3031667,55.5043333,7.36,3.11,ml,26,250,0.1605,0.16,nc,nc73139351,2019-02-05T04:40:04.477Z,"18km W of Petrolia, CA",earthquake,0.4,0.49,0.212,17,reviewed,nc,nc
2019-02-03T23:10:01.310Z,40.3075,55.512,6.64,2.36,md,16,254,0.1541,0.1,nc,nc73139341,2019-02-06T05:27:04.482Z,"17km W of Petrolia, CA",earthquake,0.56,0.69,0.157,12,reviewed,nc,nc
2019-02-04T12:52:36.210Z,40.3006667,55.513,8.2,2.51,md,18,258,0.1543,0.13,nc,nc73139456,2019-02-06T18:48:41.635Z,"17km W of Petrolia, CA",earthquake,0.4,0.66,0.244,15,reviewed,nc,nc
2019-02-03T20:55:05.130Z,40.3145,55.5153333,6.67,2.35,md,13,251,0.151,0.07,nc,nc73139321,2019-02-06T04:57:05.307Z,"17km W of Petrolia, CA",earthquake,0.39,0.92,0.163,12,reviewed,nc,nc
2019-02-03T07:37:39.620Z,40.3091667,55.5161667,7.13,2.83,ml,26,251,0.1508,0.14,nc,nc73139226,2019-02-06T18:31:48.087Z,"17km W of Petrolia, CA",earthquake,0.37,0.44,0.325,10,reviewed,nc,nc
2019-02-03T21:39:56.480Z,40.3035,55.5228333,7.59,2.5,md,21,250,0.1465,0.08,nc,nc73139331,2019-02-06T05:12:03.395Z,"16km W of Petrolia, CA",earthquake,0.55,0.31,0.135,21,reviewed,nc,nc
2019-02-03T22:18:12.650Z,40.2893333,55.5258333,7.33,4.45,mw,26,250,0.147,0.17,nc,nc73139336,2019-02-06T21:01:46.055Z,"16km WSW of Petrolia, CA",earthquake,0.56,0.54,,4,reviewed,nc,nc
2019-02-05T04:19:56.180Z,40.3185,55.5426667,6.64,2.3,md,18,249,0.1299,0.13,nc,nc73138325,2019-02-06T05:57:04.654Z,"15km W of Petrolia, CA",earthquake,0.52,0.56,0.122,18,reviewed,nc,nc
2019-02-03T05:14:10.290Z,40.2918333,55.5463333,6.92,2.46,md,22,249,0.1312,0.18,nc,nc73139206,2019-02-06T06:28:03.849Z,"15km WSW of Petrolia, CA",earthquake,0.51,0.78,0.243,22,reviewed,nc,nc
2019-02-04T23:41:14.520Z,40.3055,55.5553333,8.26,2.3,md,13,253,0.1216,0.1,nc,nc73138275,2019-02-06T05:42:03.565Z,"14km W of Petrolia, CA",earthquake,0.54,0.67,0.146,13,reviewed,nc,nc
2019-02-04T17:30:55.440Z,40.7335,55.904,8.65,2.4,md,19,83,0.06154,0.1,nc,nc73139521,2019-02-06T18:50:40.121Z,"5km E of Pine Hills, CA",earthquake,0.46,0.51,0.147,14,reviewed,nc,nc
2019-02-04T18:19:20.900Z,40.7311667,55.911,7.9,3.05,ml,24,77,0.06661,0.12,nc,nc73139526,2019-02-10T00:22:35.181Z,"5km E of Pine Hills, CA",earthquake,0.32,0.42,0.158,15,reviewed,nc,nc
2019-02-08T00:29:25.260Z,40.8466682,56.1575012,24.86,1.62,md,7,135,0.1449,0.08,nc,nc73138900,2019-02-08T01:11:04.956Z,"13km ESE of Blue Lake, CA",earthquake,0.86,2.85,,1,automatic,nc,nc
2019-02-06T18:23:01.570Z,40.8465,56.1605,25.83,4.39,mw,32,67,0.08586,0.13,nc,nc73138600,2019-02-10T00:25:43.192Z,"13km ESE of Blue Lake, CA",earthquake,0.26,0.59,,5,reviewed,nc,nc
2019-02-09T20:30:06.860Z,40.876667,56.163002,22.48,2.92,md,14,126,0.0792,0.14,nc,nc73140400,2019-02-09T22:21:04.983Z,"12km E of Blue Lake, CA",earthquake,0.73,0.99,0.19,5,automatic,nc,nc
2019-02-06T18:35:04.240Z,40.8448333,56.1721667,24.94,2.37,md,21,75,0.07818,0.08,nc,nc73138605,2019-02-07T07:20:03.667Z,"14km ESE of Blue Lake, CA",earthquake,0.26,0.65,0.166,29,reviewed,nc,nc
2019-02-08T13:04:48.940Z,40.5493333,56.4551667,8.67,1.86,md,9,122,0.0738,0.01,nc,nc73139535,2019-02-09T03:04:05.298Z,"31km W of Hayfork, CA",earthquake,0.26,0.36,0.062,11,reviewed,nc,nc
2019-02-07T23:33:12.820Z,40.5581667,56.4583333,7.67,1.73,md,18,83,0.08294,0.15,nc,nc73138885,2019-02-08T01:43:04.136Z,"30km W of Hayfork, CA",earthquake,0.4,0.38,0.184,19,reviewed,nc,nc
2019-02-08T17:41:10.540Z,43.61633333,56.6633333,-0.44,0.44,md,3,168,,0.01,uw,uw61511322,2019-02-08T18:39:06.120Z,"4km SSW of Drain, Oregon",explosion,1.3,31.61,,1,reviewed,uw,uw
2019-02-03T23:45:18.050Z,47.70933333,56.7583333,0.32,1.19,ml,12,52,,0.22,uw,uw61510661,2019-02-04T23:07:41.230Z,"31km WNW of Seabeck, Washington",earthquake,0.41,0.94,0.127743202,6,reviewed,uw,uw
2019-02-09T08:14:16.570Z,39.2553329,56.8841629,1.96,1.57,md,5,170,0.1522,0.03,nc,nc73140155,2019-02-09T11:34:04.210Z,"8km E of Redwood Valley, CA",earthquake,0.44,8.61,0.08,2,automatic,nc,nc
2019-02-05T02:41:13.760Z,39.936,57.1236667,7.37,1.49,md,12,123,0.1589,0.11,nc,nc73138305,2019-02-06T01:40:04.020Z,"34km NNW of Alder Springs, CA",earthquake,0.41,1.68,0.201,13,reviewed,nc,nc
2019-02-08T00:49:51.570Z,38.8269997,57.1458359,2.19,0.74,md,10,105,0.002185,0.02,nc,nc73138915,2019-02-08T01:11:02.955Z,"10km WNW of The Geysers, CA",earthquake,0.35,0.67,0.19,2,automatic,nc,nc
2019-02-07T21:21:14.360Z,38.8226662,57.1506653,1.65,1.02,md,9,105,0.01923,0.03,nc,nc73138860,2019-02-07T22:58:04.211Z,"10km WNW of The Geysers, CA",earthquake,0.36,0.57,0.02,3,automatic,nc,nc
2019-02-09T02:03:56.590Z,38.8378334,57.1523361,2.64,0.55,md,6,147,0.00954,0,nc,nc73140095,2019-02-09T02:16:04.994Z,"10km NW of The Geysers, CA",earthquake,0.96,1.41,,1,automatic,nc,nc
2019-02-04T21:44:14.360Z,38.8391685,57.159668,1.81,1.14,md,12,95,0.003828,0.03,nc,nc73139105,2019-02-08T01:49:50.147Z,"10km NW of The Geysers, CA",earthquake,0.33,0.63,0.1,17,automatic,nc,nc
2019-02-03T16:14:23.220Z,38.8400002,57.1666641,2.99,0.9,md,9,117,0.002193,0.02,nc,nc73139035,2019-02-08T01:47:36.542Z,"10km NW of The Geysers, CA",earthquake,0.43,1.32,0.02,12,automatic,nc,nc
2019-02-05T01:54:52.220Z,38.8074989,57.1693344,1.48,1.36,md,7,108,0.001794,0.05,nc,nc73138295,2019-02-05T02:11:04.054Z,"7km WNW of The Geysers, CA",earthquake,0.62,0.54,0.01,2,automatic,nc,nc
2019-02-08T13:28:47.430Z,38.8128319,57.1693344,0.7,0.31,md,7,101,0.01069,0.04,nc,nc73139540,2019-02-08T16:02:03.858Z,"8km WNW of The Geysers, CA",earthquake,0.38,0.89,,1,automatic,nc,nc
2019-02-08T16:05:22.270Z,38.8206673,57.1703339,1.08,1.01,md,19,54,0.004851,0.04,nc,nc73139590,2019-02-08T18:19:03.695Z,"8km NW of The Geysers, CA",earthquake,0.21,0.38,0.2,4,automatic,nc,nc
2019-02-09T13:48:27.740Z,38.8371658,57.1709976,2.03,0.56,md,15,73,0.00526,0.03,nc,nc73140245,2019-02-09T15:45:04.658Z,"9km NW of The Geysers, CA",earthquake,0.3,0.58,,1,automatic,nc,nc
2019-02-04T13:46:53.400Z,38.8071671,57.1728363,1.38,0.56,md,6,163,0.01016,0.02,nc,nc73139125,2019-02-08T01:49:56.774Z,"7km WNW of The Geysers, CA",earthquake,0.74,1.02,0.14,8,automatic,nc,nc
2019-02-05T03:39:31.730Z,38.8084984,57.1738358,1.93,1.09,md,9,84,0.002383,0.03,nc,nc73138315,2019-02-05T03:55:04.238Z,"7km WNW of The Geysers, CA",earthquake,0.3,0.5,0.12,3,automatic,nc,nc
2019-02-08T05:21:20.770Z,38.8160019,57.1738358,1.56,0.8,md,12,107,0.009921,0.05,nc,nc73139405,2019-02-08T05:59:03.283Z,"7km NW of The Geysers, CA",earthquake,0.31,0.63,0.02,3,automatic,nc,nc
2019-02-04T06:05:00.890Z,38.8129997,57.1743317,1.65,0.56,md,7,151,0.01247,0.03,nc,nc73139090,2019-02-08T01:48:44.958Z,"7km WNW of The Geysers, CA",earthquake,0.69,0.98,0.42,11,automatic,nc,nc
2019-02-05T07:56:49.270Z,38.8084984,57.1746674,1.43,1.3,md,9,83,0.003027,0.05,nc,nc73138340,2019-02-05T08:50:04.066Z,"7km WNW of The Geysers, CA",earthquake,0.39,0.52,0.07,3,automatic,nc,nc
2019-02-09T23:04:45.530Z,38.8358345,57.1753311,1.9,1.05,md,12,76,0.008885,0.02,nc,nc73140430,2019-02-10T00:22:04.734Z,"9km NW of The Geysers, CA",earthquake,0.33,0.51,0.01,2,automatic,nc,nc
2019-02-05T10:27:08.200Z,38.8106651,57.1756668,0.96,1,md,12,49,0.01342,0.04,nc,nc73138360,2019-02-05T10:57:04.898Z,"7km WNW of The Geysers, CA",earthquake,0.23,0.65,0.15,4,automatic,nc,nc
2019-02-09T08:51:42.090Z,38.8380013,57.1756668,1.32,0.74,md,8,87,0.008731,0.01,nc,nc73140165,2019-02-09T09:07:04.370Z,"9km WNW of Cobb, CA",earthquake,0.37,0.68,0.18,2,automatic,nc,nc
2019-02-05T01:01:48.640Z,38.807,57.1763333,1.74,2.26,md,30,37,0.004693,0.06,nc,nc73138280,2019-02-07T22:32:04.074Z,"7km WNW of The Geysers, CA",earthquake,0.17,0.23,0.29,12,reviewed,nc,nc
2019-02-08T23:14:51.450Z,38.8068352,57.17733,1.72,1.76,md,25,52,0.01356,0.04,nc,nc73140060,2019-02-09T00:36:04.073Z,"7km WNW of The Geysers, CA",earthquake,0.19,0.35,0.06,6,automatic,nc,nc
2019-02-09T10:32:32.020Z,38.8066673,57.1774979,1.45,1.16,md,13,118,0.01367,0.03,nc,nc73140185,2019-02-09T12:27:05.505Z,"7km WNW of The Geysers, CA",earthquake,0.29,0.6,0.08,2,automatic,nc,nc
2019-02-08T11:00:14.550Z,38.8510017,57.1778336,2.09,0.45,md,8,159,0.01618,0.04,nc,nc73139480,2019-02-08T11:57:04.364Z,"9km WNW of Cobb, CA",earthquake,0.78,0.7,,1,automatic,nc,nc
2019-02-08T04:24:29.860Z,38.8066673,57.1783371,1.82,0.9,md,16,75,0.01432,0.04,nc,nc73139385,2019-02-08T04:41:03.868Z,"6km WNW of The Geysers, CA",earthquake,0.25,0.62,,1,automatic,nc,nc
2019-02-09T01:24:56.310Z,38.8113327,57.1784973,1.52,1.11,md,18,49,0.01499,0.04,nc,nc73140085,2019-02-09T02:21:05.027Z,"7km NW of The Geysers, CA",earthquake,0.19,0.56,0.05,3,automatic,nc,nc
2019-02-09T13:24:47.980Z,38.8056679,57.178833,1.81,1.06,md,11,145,0.01461,0.04,nc,nc73140235,2019-02-09T14:53:03.335Z,"6km WNW of The Geysers, CA",earthquake,0.4,0.79,,1,automatic,nc,nc
2019-02-03T16:14:59.350Z,38.8036652,57.1793365,2.46,0.9,md,12,101,0.01504,0.04,nc,nc73139040,2019-02-08T01:47:39.389Z,"6km WNW of The Geysers, CA",earthquake,0.35,0.7,0.02,15,automatic,nc,nc
2019-02-09T16:03:31.700Z,38.8061676,57.1828308,-0.78,1.03,md,11,57,0.01807,0.11,nc,nc73140300,2019-02-09T16:26:04.894Z,"6km WNW of The Geysers, CA",earthquake,0.29,2.64,0.02,2,automatic,nc,nc
2019-02-04T21:57:13.270Z,38.8311653,57.1851654,2.88,0.89,md,7,134,0.008604,0.01,nc,nc73139145,2019-02-08T01:50:33.413Z,"8km NW of The Geysers, CA",earthquake,0.61,1.73,0.01,8,automatic,nc,nc
2019-02-09T14:26:27.960Z,38.7975006,57.1853333,2.93,0.9,md,9,132,0.01645,0.01,nc,nc73140265,2019-02-09T17:03:04.109Z,"6km WNW of The Geysers, CA",earthquake,0.5,0.89,,1,automatic,nc,nc
2019-02-09T00:05:24.920Z,38.8076668,57.1863327,1.43,0.8,md,12,55,0.01595,0.04,nc,nc73140075,2019-02-09T00:29:02.844Z,"6km NW of The Geysers, CA",earthquake,0.24,0.64,0.1,3,automatic,nc,nc
2019-02-08T02:53:26.210Z,38.8001671,57.1865005,2.23,1.38,md,20,62,0.01815,0.03,nc,nc73139355,2019-02-08T03:07:03.790Z,"6km WNW of The Geysers, CA",earthquake,0.22,0.48,0.05,5,automatic,nc,nc
2019-02-04T22:50:36.970Z,46.0225,57.187,-0.68,1.4,ml,9,205,,0.32,uw,uw61510701,2019-02-05T18:30:19.700Z,"2km ENE of Kalama, Washington",explosion,1.37,31.61,0.304750322,6,reviewed,uw,uw
2019-02-07T00:32:13.430Z,46.34383333,57.188,-0.62,1.97,ml,18,78,,0.14,uw,uw61510926,2019-02-07T00:43:31.570Z,"10km NE of Castle Rock, Washington",explosion,0.45,31.61,0.147641475,12,reviewed,uw,uw
2019-02-07T12:38:07.330Z,38.7965012,57.1881638,2.27,1.08,md,14,68,0.01898,0.04,nc,nc73138775,2019-02-07T13:08:03.771Z,"5km WNW of The Geysers, CA",earthquake,0.28,0.62,0.05,5,automatic,nc,nc
2019-02-09T14:02:47.300Z,38.8181648,57.1891632,2.53,1.14,md,13,86,0.005256,0.03,nc,nc73140255,2019-02-09T16:11:03.802Z,"7km NW of The Geysers, CA",earthquake,0.44,0.67,0.08,2,automatic,nc,nc
2019-02-03T14:22:38.220Z,38.836834,57.1891632,2.19,0.9,md,12,58,0.01343,0.03,nc,nc73139015,2019-02-08T01:47:28.530Z,"8km WNW of Cobb, CA",earthquake,0.38,0.88,0.1,14,automatic,nc,nc
2019-02-03T10:48:24.190Z,38.8126678,57.1896667,0.67,0.88,md,6,107,0.01071,0,nc,nc73138995,2019-02-08T01:46:36.569Z,"6km NW of The Geysers, CA",earthquake,0.35,1.14,0.01,10,automatic,nc,nc
2019-02-04T21:55:18.420Z,38.8311667,57.1905,2.37,1.91,md,49,27,0.007773,0.06,nc,nc73138265,2019-02-09T02:09:05.410Z,"8km W of Cobb, CA",earthquake,0.12,0.21,0.234,16,reviewed,nc,nc
2019-02-05T06:17:53.720Z,38.8240013,57.1916656,0.88,1.95,md,15,57,0.02087,0.04,nc,nc73138335,2019-02-05T07:00:04.251Z,"7km NW of The Geysers, CA",earthquake,0.2,0.49,0.06,5,automatic,nc,nc
2019-02-06T05:36:07.050Z,38.8333321,57.1924973,1.42,1.01,md,8,115,0.02248,0.02,nc,nc73138500,2019-02-06T05:51:04.621Z,"7km W of Cobb, CA",earthquake,0.31,0.83,0.03,3,automatic,nc,nc
2019-02-09T03:59:03.820Z,38.7993317,57.1928329,0.34,0.85,md,4,170,0.04234,0,nc,nc73140110,2019-02-09T04:46:03.834Z,"5km WNW of The Geysers, CA",earthquake,0.63,2.56,0.05,2,automatic,nc,nc
2019-02-03T18:44:45.900Z,38.8238335,57.19767,3.23,0.88,md,8,126,0.006065,0.02,nc,nc73139010,2019-02-08T01:47:24.891Z,"6km NW of The Geysers, CA",earthquake,0.61,1.81,0.11,10,automatic,nc,nc
2019-02-07T17:09:42.380Z,38.8203316,57.1989975,2.69,1.71,md,19,50,0.02481,0.05,nc,nc73138830,2019-02-07T18:40:04.678Z,"6km NW of The Geysers, CA",earthquake,0.23,0.62,0.11,6,automatic,nc,nc
2019-02-08T11:01:59.740Z,38.8068352,57.2013321,0.82,0.45,md,8,101,0.01878,0.02,nc,nc73139485,2019-02-08T12:23:03.569Z,"5km NW of The Geysers, CA",earthquake,0.68,0.9,,1,automatic,nc,nc
2019-02-09T23:02:11.040Z,38.7885017,57.2024994,-0.79,1.15,md,9,81,0.008826,0.12,nc,nc73140425,2019-02-09T23:55:03.553Z,"4km WNW of The Geysers, CA",earthquake,0.32,1.11,0.24,2,automatic,nc,nc
2019-02-04T18:55:42.650Z,38.8351669,57.2031631,4.47,0.56,md,8,197,0.006016,0.02,nc,nc73139120,2019-02-08T01:49:53.834Z,"7km WNW of Cobb, CA",earthquake,1.38,3.81,0.01,8,automatic,nc,nc
2019-02-04T00:43:17.270Z,38.8216667,57.2038345,5.37,0.91,md,12,68,0.011,0.06,nc,nc73139075,2019-02-08T01:48:39.031Z,"6km NW of The Geysers, CA",earthquake,0.62,2.08,0.04,14,automatic,nc,nc
2019-02-06T18:38:11.020Z,38.8163338,57.2044983,1.91,1.32,md,18,52,0.02387,0.05,nc,nc73138610,2019-02-06T21:17:03.009Z,"6km NW of The Geysers, CA",earthquake,0.23,0.53,0.07,4,automatic,nc,nc
2019-02-03T12:01:00.690Z,38.8103333,57.2060013,2.54,0.58,md,14,79,0.0108,0.03,nc,nc73138985,2019-02-08T01:46:33.279Z,"5km NW of The Geysers, CA",earthquake,0.3,0.79,0.03,14,automatic,nc,nc
2019-02-04T15:17:51.440Z,38.8289986,57.206337,1.51,0.57,md,5,162,0.009748,0.01,nc,nc73139135,2019-02-08T01:50:02.697Z,"6km W of Cobb, CA",earthquake,0.61,1.42,0.15,9,automatic,nc,nc
2019-02-08T10:29:36.440Z,38.8111649,57.2073364,2.47,1.02,md,12,89,0.009589,0.05,nc,nc73139475,2019-02-08T11:31:03.206Z,"5km NW of The Geysers, CA",earthquake,0.31,0.58,0.12,4,automatic,nc,nc
2019-02-07T22:31:20.710Z,38.8236656,57.2078323,2.38,1.38,md,22,42,0.01373,0.04,nc,nc73138875,2019-02-08T01:41:04.124Z,"6km W of Cobb, CA",earthquake,0.24,0.44,0.14,7,automatic,nc,nc
2019-02-07T22:27:05.270Z,38.8224983,57.2080002,2.58,0.86,md,9,78,0.01415,0.02,nc,nc73138870,2019-02-07T22:42:04.129Z,"6km NNW of The Geysers, CA",earthquake,0.37,0.81,0.08,3,automatic,nc,nc
2019-02-09T06:29:34.690Z,38.8344994,57.208168,1.89,0.89,md,10,76,0.004073,0.03,nc,nc73140145,2019-02-09T08:55:03.299Z,"6km WNW of Cobb, CA",earthquake,0.35,0.79,,1,automatic,nc,nc
2019-02-08T06:40:54.000Z,38.8260002,57.2088318,1.35,0.82,md,7,130,0.015,0.02,nc,nc73139425,2019-02-08T06:56:03.790Z,"6km W of Cobb, CA",earthquake,0.75,0.59,0.06,2,automatic,nc,nc
2019-02-04T20:58:05.510Z,38.8096657,57.2093353,2.62,0.57,md,6,108,0.008583,0.01,nc,nc73139130,2019-02-08T01:49:59.434Z,"5km NW of The Geysers, CA",earthquake,0.59,1.94,0.28,9,automatic,nc,nc
2019-02-07T13:54:53.320Z,38.8101654,57.2095032,2.62,0.61,md,8,104,0.02588,0.02,nc,nc73138795,2019-02-07T14:41:03.303Z,"5km NW of The Geysers, CA",earthquake,0.39,1.11,0.16,3,automatic,nc,nc
2019-02-04T11:38:49.570Z,38.809166,57.2101669,3.09,0.89,md,7,72,0.008233,0.02,nc,nc73139140,2019-02-08T01:50:06.687Z,"5km NW of The Geysers, CA",earthquake,0.46,1.37,0.13,11,automatic,nc,nc
2019-02-08T23:40:39.520Z,38.8218346,57.2101669,0.42,0.39,md,7,122,0.01115,0.04,nc,nc73140065,2019-02-09T00:07:02.711Z,"6km NNW of The Geysers, CA",earthquake,0.42,0.58,,1,automatic,nc,nc
2019-02-06T11:46:41.780Z,38.8201675,57.2116699,0.56,1.3,md,12,73,0.01769,0.04,nc,nc73138545,2019-02-06T12:44:04.060Z,"6km NNW of The Geysers, CA",earthquake,0.23,0.62,0.15,4,automatic,nc,nc
2019-02-08T17:34:39.650Z,38.8388329,57.2148361,1.63,0.39,md,5,155,0.004068,0.01,nc,nc73139625,2019-02-08T18:09:04.635Z,"6km WNW of Cobb, CA",earthquake,0.95,1.86,,1,automatic,nc,nc
2019-02-08T16:47:47.450Z,48.34383333,57.2155,25.29,1.69,ml,18,92,,0.18,uw,uw61511267,2019-02-08T17:30:52.880Z,"8km W of Ault Field, Washington",earthquake,0.38,1.17,0.164544093,6,reviewed,uw,uw
2019-02-06T01:32:44.600Z,38.8366661,57.2161636,0.82,1.21,md,10,95,0.01251,0.06,nc,nc73138475,2019-02-06T01:52:05.261Z,"6km WNW of Cobb, CA",earthquake,0.32,0.58,,1,automatic,nc,nc
2019-02-03T10:19:43.710Z,38.8371658,57.2173309,1.39,0.89,md,7,103,0.006121,0.03,nc,nc73139005,2019-02-08T01:46:43.019Z,"5km WNW of Cobb, CA",earthquake,0.67,1.11,0.02,10,automatic,nc,nc
2019-02-09T22:20:10.280Z,38.8366661,57.2176666,0.91,1.77,md,22,69,0.006494,0.06,nc,nc73140415,2019-02-09T23:14:03.309Z,"5km WNW of Cobb, CA",earthquake,0.2,0.35,0.24,6,automatic,nc,nc
2019-02-08T14:36:14.110Z,38.8320007,57.2190018,0.19,1.11,md,10,77,0.008792,0.02,nc,nc73139570,2019-02-08T17:12:03.294Z,"5km WNW of Cobb, CA",earthquake,0.25,0.45,0.11,2,automatic,nc,nc
2019-02-03T12:40:44.040Z,38.7911682,57.2194977,-0.77,1.33,md,8,123,0.006133,0.25,nc,nc73139000,2019-02-08T03:28:04.238Z,"3km NW of The Geysers, CA",earthquake,0.75,1.63,0.15,12,automatic,nc,nc
